payment_id,order_id,payment_method,payment_amount
PAY_03672,ORD_03672,Debit Card,264.73
PAY_03673,ORD_03673,UPI,173.04
PAY_03674,ORD_03674,Cash,273.17
PAY_03675,ORD_03675,UPI,169.03
PAY_03676,ORD_03676,UPI,260.14
PAY_03677,ORD_03677,Debit Card,451.97
PAY_03678,ORD_03678,Debit Card,108.55
PAY_03679,ORD_03679,Debit Card,312.01
PAY_03680,ORD_03680,Credit Card,105.48
PAY_03681,ORD_03681,Cash,404.17
PAY_03682,ORD_03682,Credit Card,145.97
PAY_03683,ORD_03683,Debit Card,119.18
PAY_03684,ORD_03684,UPI,304.09
PAY_03685,ORD_03685,Debit Card,245.2
PAY_03686,ORD_03686,Cash,128.73
PAY_03687,ORD_03687,UPI,123.03
PAY_03688,ORD_03688,Debit Card,176.64
PAY_03689,ORD_03689,UPI,123.2
PAY_03690,ORD_03690,Credit Card,126.67
PAY_03691,ORD_03691,UPI,225.24
PAY_03692,ORD_03692,Debit Card,114.66
PAY_03693,ORD_03693,UPI,267.46
PAY_03694,ORD_03694,UPI,440.6
PAY_03695,ORD_03695,Cash,183.65
PAY_03696,ORD_03696,UPI,223.57
PAY_03697,ORD_03697,Credit Card,631.32
PAY_03698,ORD_03698,Debit Card,129.81
PAY_03699,ORD_03699,UPI,395.77
PAY_03700,ORD_03700,UPI,375.47
PAY_03701,ORD_03701,Debit Card,324.41
PAY_03702,ORD_03702,Credit Card,413.13
PAY_03703,ORD_03703,UPI,246.1
PAY_03704,ORD_03704,UPI,145.68
PAY_03705,ORD_03705,Debit Card,360.85
PAY_03706,ORD_03706,Credit Card,377.22
PAY_03707,ORD_03707,Debit Card,379.08
PAY_03708,ORD_03708,Credit Card,217.15
PAY_03709,ORD_03709,Debit Card,138.66
PAY_03710,ORD_03710,Debit Card,229.56
PAY_03711,ORD_03711,UPI,354.69
PAY_03712,ORD_03712,Cash,352.54
PAY_03713,ORD_03713,Credit Card,155.14
PAY_03714,ORD_03714,UPI,240.34
PAY_03715,ORD_03715,UPI,118.33
PAY_03716,ORD_03716,Debit Card,337.7
PAY_03717,ORD_03717,UPI,142.89
PAY_03718,ORD_03718,UPI,324.06
PAY_03719,ORD_03719,Credit Card,123.41
PAY_03720,ORD_03720,Debit Card,358.8
PAY_03721,ORD_03721,UPI,234.14
PAY_03722,ORD_03722,UPI,136.89
PAY_03723,ORD_03723,Debit Card,306.09
PAY_03724,ORD_03724,Cash,148.1
PAY_03725,ORD_03725,UPI,299.75
PAY_03726,ORD_03726,Credit Card,188.36
PAY_03727,ORD_03727,Credit Card,112.17
PAY_03728,ORD_03728,Credit Card,127.48
PAY_03729,ORD_03729,UPI,162.38
PAY_03730,ORD_03730,Debit Card,446.78
PAY_03731,ORD_03731,UPI,333.72
PAY_03732,ORD_03732,UPI,487.98
PAY_03733,ORD_03733,Debit Card,496.06
PAY_03734,ORD_03734,UPI,153.65
PAY_03735,ORD_03735,UPI,192.73
PAY_03736,ORD_03736,UPI,167.44
PAY_03737,ORD_03737,UPI,161.43
PAY_03738,ORD_03738,Debit Card,109.32
PAY_03739,ORD_03739,UPI,202.24
PAY_03740,ORD_03740,Debit Card,115.45
PAY_03741,ORD_03741,UPI,191.67
PAY_03742,ORD_03742,UPI,657.58
PAY_03743,ORD_03743,UPI,160.98
PAY_03744,ORD_03744,Cash,237.17
PAY_03745,ORD_03745,Cash,333.67
PAY_03746,ORD_03746,UPI,223.19
PAY_03747,ORD_03747,UPI,246.79
PAY_03748,ORD_03748,UPI,174.73
PAY_03749,ORD_03749,UPI,171.75
PAY_03750,ORD_03750,UPI,121.3
PAY_03751,ORD_03751,Debit Card,333.08
PAY_03752,ORD_03752,UPI,120.85
PAY_03753,ORD_03753,Credit Card,364.42
PAY_03754,ORD_03754,UPI,108.75
PAY_03755,ORD_03755,Credit Card,352.1
PAY_03756,ORD_03756,Credit Card,170.78
PAY_03757,ORD_03757,Debit Card,130.29
PAY_03758,ORD_03758,Debit Card,285.93
PAY_03759,ORD_03759,Debit Card,333.84
PAY_03760,ORD_03760,Debit Card,166.83
PAY_03761,ORD_03761,UPI,313.38
PAY_03762,ORD_03762,UPI,113.22
PAY_03763,ORD_03763,Cash,113.58
PAY_03764,ORD_03764,Credit Card,395.36
PAY_03765,ORD_03765,Credit Card,192.44
PAY_03766,ORD_03766,UPI,118.7
PAY_03767,ORD_03767,Credit Card,125.87
PAY_03768,ORD_03768,Cash,127.37
PAY_03769,ORD_03769,UPI,192.88
PAY_03770,ORD_03770,Debit Card,179.54
PAY_03771,ORD_03771,UPI,239.38
PAY_03772,ORD_03772,UPI,183.92
PAY_03773,ORD_03773,UPI,414.62
PAY_03774,ORD_03774,Credit Card,259.44
PAY_03775,ORD_03775,UPI,262.95
PAY_03776,ORD_03776,UPI,384.57
PAY_03777,ORD_03777,UPI,179.67
PAY_03778,ORD_03778,UPI,113.1
PAY_03779,ORD_03779,UPI,392.47
PAY_03780,ORD_03780,Cash,230.27
PAY_03781,ORD_03781,UPI,215.05
PAY_03782,ORD_03782,Credit Card,147.71
PAY_03783,ORD_03783,UPI,140.51
PAY_03784,ORD_03784,UPI,322.05
PAY_03785,ORD_03785,UPI,324.76
PAY_03786,ORD_03786,UPI,290.9
PAY_03787,ORD_03787,Debit Card,310.67
PAY_03788,ORD_03788,UPI,276.72
PAY_03789,ORD_03789,UPI,236.27
PAY_03790,ORD_03790,UPI,187.34
PAY_03791,ORD_03791,UPI,416.17
PAY_03792,ORD_03792,Cash,167.91
PAY_03793,ORD_03793,UPI,240.0
PAY_03794,ORD_03794,UPI,129.83
PAY_03795,ORD_03795,UPI,138.53
PAY_03796,ORD_03796,Credit Card,187.45
PAY_03797,ORD_03797,UPI,128.01
PAY_03798,ORD_03798,UPI,300.72
PAY_03799,ORD_03799,Debit Card,124.58
PAY_03800,ORD_03800,Debit Card,223.54
PAY_03801,ORD_03801,UPI,223.73
PAY_03802,ORD_03802,Credit Card,114.65
PAY_03803,ORD_03803,UPI,175.79
PAY_03804,ORD_03804,Credit Card,237.62
PAY_03805,ORD_03805,Debit Card,267.5
PAY_03806,ORD_03806,UPI,195.01
PAY_03807,ORD_03807,Debit Card,294.75
PAY_03808,ORD_03808,Debit Card,187.0
PAY_03809,ORD_03809,Cash,198.17
PAY_03810,ORD_03810,Credit Card,227.02
PAY_03811,ORD_03811,UPI,325.04
PAY_03812,ORD_03812,UPI,141.8
PAY_03813,ORD_03813,Credit Card,154.03
PAY_03814,ORD_03814,UPI,143.76
PAY_03815,ORD_03815,UPI,167.19
PAY_03816,ORD_03816,Debit Card,413.85
PAY_03817,ORD_03817,Credit Card,277.33
PAY_03818,ORD_03818,UPI,117.48
PAY_03819,ORD_03819,UPI,156.28
PAY_03820,ORD_03820,Credit Card,252.35
PAY_03821,ORD_03821,Debit Card,118.74
PAY_03822,ORD_03822,UPI,137.7
PAY_03823,ORD_03823,UPI,414.49
PAY_03824,ORD_03824,Debit Card,147.93
PAY_03825,ORD_03825,UPI,357.95
PAY_03826,ORD_03826,Credit Card,381.02
PAY_03827,ORD_03827,UPI,134.7
PAY_03828,ORD_03828,UPI,134.2
PAY_03829,ORD_03829,Debit Card,171.57
PAY_03830,ORD_03830,UPI,118.81
PAY_03831,ORD_03831,Credit Card,226.85
PAY_03832,ORD_03832,UPI,198.97
PAY_03833,ORD_03833,UPI,241.59
PAY_03834,ORD_03834,UPI,407.58
PAY_03835,ORD_03835,Credit Card,309.56
PAY_03836,ORD_03836,UPI,266.39
PAY_03837,ORD_03837,UPI,115.4
PAY_03838,ORD_03838,Cash,253.12
PAY_03839,ORD_03839,UPI,540.14
PAY_03840,ORD_03840,Debit Card,119.13
PAY_03841,ORD_03841,UPI,307.99
PAY_03842,ORD_03842,Debit Card,205.52
PAY_03843,ORD_03843,UPI,141.62
PAY_03844,ORD_03844,Debit Card,324.5
PAY_03845,ORD_03845,Debit Card,491.11
PAY_03846,ORD_03846,Credit Card,320.51
PAY_03847,ORD_03847,UPI,167.05
PAY_03848,ORD_03848,Credit Card,122.41
PAY_03849,ORD_03849,Debit Card,222.46
PAY_03850,ORD_03850,Credit Card,318.34
PAY_03851,ORD_03851,UPI,167.33
PAY_03852,ORD_03852,UPI,179.61
PAY_03853,ORD_03853,Debit Card,989.78
PAY_03854,ORD_03854,UPI,385.71
PAY_03855,ORD_03855,UPI,375.71
PAY_03856,ORD_03856,UPI,122.71
PAY_03857,ORD_03857,Debit Card,147.97
PAY_03858,ORD_03858,Credit Card,217.83
PAY_03859,ORD_03859,UPI,120.01
PAY_03860,ORD_03860,Credit Card,498.47
PAY_03861,ORD_03861,UPI,439.03
PAY_03862,ORD_03862,UPI,155.63
PAY_03863,ORD_03863,Debit Card,553.18
PAY_03864,ORD_03864,UPI,201.71
PAY_03865,ORD_03865,UPI,836.01
PAY_03866,ORD_03866,UPI,223.27
PAY_03867,ORD_03867,UPI,262.21
PAY_03868,ORD_03868,UPI,418.43
PAY_03869,ORD_03869,Debit Card,425.66
PAY_03870,ORD_03870,Debit Card,276.05
PAY_03871,ORD_03871,UPI,196.45
PAY_03872,ORD_03872,UPI,265.02
PAY_03873,ORD_03873,Credit Card,139.0
PAY_03874,ORD_03874,Debit Card,222.73
PAY_03875,ORD_03875,Cash,118.11
PAY_03876,ORD_03876,UPI,123.06
PAY_03877,ORD_03877,Cash,217.92
PAY_03878,ORD_03878,UPI,390.09
PAY_03879,ORD_03879,UPI,347.1
PAY_03880,ORD_03880,Debit Card,184.37
PAY_03881,ORD_03881,UPI,531.14
PAY_03882,ORD_03882,UPI,153.76
PAY_03883,ORD_03883,UPI,117.17
PAY_03884,ORD_03884,UPI,122.7
PAY_03885,ORD_03885,UPI,106.92
PAY_03886,ORD_03886,Debit Card,327.8
PAY_03887,ORD_03887,Credit Card,143.39
PAY_03888,ORD_03888,Cash,284.78
PAY_03889,ORD_03889,Credit Card,479.3
PAY_03890,ORD_03890,UPI,118.05
PAY_03891,ORD_03891,Cash,272.57
PAY_03892,ORD_03892,Credit Card,282.59
PAY_03893,ORD_03893,UPI,132.75
PAY_03894,ORD_03894,UPI,413.36
PAY_03895,ORD_03895,UPI,185.49
PAY_03896,ORD_03896,Cash,164.88
PAY_03897,ORD_03897,UPI,650.43
PAY_03898,ORD_03898,UPI,266.92
PAY_03899,ORD_03899,Debit Card,319.65
PAY_03900,ORD_03900,Cash,448.66
PAY_03901,ORD_03901,UPI,152.14
PAY_03902,ORD_03902,Cash,386.61
PAY_03903,ORD_03903,UPI,160.98
PAY_03904,ORD_03904,Debit Card,160.95
PAY_03905,ORD_03905,Cash,183.39
PAY_03906,ORD_03906,Credit Card,143.13
PAY_03907,ORD_03907,Credit Card,332.72
PAY_03908,ORD_03908,Credit Card,249.74
PAY_03909,ORD_03909,UPI,159.11
PAY_03910,ORD_03910,UPI,322.85
PAY_03911,ORD_03911,UPI,188.69
PAY_03912,ORD_03912,Debit Card,170.74
PAY_03913,ORD_03913,Credit Card,211.76
PAY_03914,ORD_03914,Credit Card,254.16
PAY_03915,ORD_03915,UPI,255.08
PAY_03916,ORD_03916,Debit Card,173.03
PAY_03917,ORD_03917,UPI,326.2
PAY_03918,ORD_03918,UPI,188.47
PAY_03919,ORD_03919,UPI,142.79
PAY_03920,ORD_03920,Debit Card,121.84
PAY_03921,ORD_03921,Debit Card,367.12
PAY_03922,ORD_03922,Cash,208.08
PAY_03923,ORD_03923,UPI,216.36
PAY_03924,ORD_03924,Cash,342.71
PAY_03925,ORD_03925,UPI,152.35
PAY_03926,ORD_03926,UPI,114.69
PAY_03927,ORD_03927,Credit Card,212.96
PAY_03928,ORD_03928,Debit Card,236.57
PAY_03929,ORD_03929,Debit Card,189.91
PAY_03930,ORD_03930,UPI,476.57
PAY_03931,ORD_03931,UPI,117.68
PAY_03932,ORD_03932,Credit Card,350.64
PAY_03933,ORD_03933,Cash,312.4
PAY_03934,ORD_03934,UPI,261.67
PAY_03935,ORD_03935,Debit Card,126.47
PAY_03936,ORD_03936,UPI,412.02
PAY_03937,ORD_03937,Cash,126.77
PAY_03938,ORD_03938,Credit Card,158.91
PAY_03939,ORD_03939,UPI,186.0
PAY_03940,ORD_03940,UPI,274.68
PAY_03941,ORD_03941,Cash,296.5
PAY_03942,ORD_03942,Credit Card,348.16
PAY_03943,ORD_03943,UPI,306.59
PAY_03944,ORD_03944,UPI,223.01
PAY_03945,ORD_03945,UPI,262.21
PAY_03946,ORD_03946,Credit Card,123.72
PAY_03947,ORD_03947,Debit Card,142.39
PAY_03948,ORD_03948,Debit Card,342.62
PAY_03949,ORD_03949,Credit Card,314.69
PAY_03950,ORD_03950,UPI,285.57
PAY_03951,ORD_03951,Credit Card,153.39
PAY_03952,ORD_03952,Credit Card,340.26
PAY_03953,ORD_03953,UPI,118.05
PAY_03954,ORD_03954,Cash,360.94
PAY_03955,ORD_03955,Credit Card,163.63
PAY_03956,ORD_03956,UPI,508.63
PAY_03957,ORD_03957,Cash,114.49
PAY_03958,ORD_03958,Cash,537.94
PAY_03959,ORD_03959,Cash,161.75
PAY_03960,ORD_03960,Debit Card,175.43
PAY_03961,ORD_03961,UPI,242.74
PAY_03962,ORD_03962,Cash,148.88
PAY_03963,ORD_03963,Debit Card,192.64
PAY_03964,ORD_03964,Credit Card,138.23
PAY_03965,ORD_03965,Cash,135.5
PAY_03966,ORD_03966,UPI,269.78
PAY_03967,ORD_03967,Cash,130.48
PAY_03968,ORD_03968,Credit Card,153.66
PAY_03969,ORD_03969,Credit Card,135.08
PAY_03970,ORD_03970,Credit Card,160.57
PAY_03971,ORD_03971,Debit Card,424.3
PAY_03972,ORD_03972,UPI,130.4
PAY_03973,ORD_03973,Cash,142.91
PAY_03974,ORD_03974,UPI,225.2
PAY_03975,ORD_03975,Cash,150.56
PAY_03976,ORD_03976,Credit Card,691.68
PAY_03977,ORD_03977,Cash,181.55
PAY_03978,ORD_03978,UPI,245.58
PAY_03979,ORD_03979,Debit Card,346.96
PAY_03980,ORD_03980,Credit Card,342.59
PAY_03981,ORD_03981,Debit Card,252.51
PAY_03982,ORD_03982,UPI,192.2
PAY_03983,ORD_03983,Cash,587.12
PAY_03984,ORD_03984,Cash,205.07
PAY_03985,ORD_03985,UPI,155.22
PAY_03986,ORD_03986,UPI,150.63
PAY_03987,ORD_03987,Credit Card,123.01
PAY_03988,ORD_03988,UPI,341.82
PAY_03989,ORD_03989,UPI,112.94
PAY_03990,ORD_03990,Debit Card,198.24
PAY_03991,ORD_03991,UPI,173.96
PAY_03992,ORD_03992,Debit Card,654.42
PAY_03993,ORD_03993,Credit Card,119.62
PAY_03994,ORD_03994,UPI,119.81
PAY_03995,ORD_03995,Credit Card,191.01
PAY_03996,ORD_03996,Debit Card,192.05
PAY_03997,ORD_03997,Credit Card,151.26
PAY_03998,ORD_03998,Credit Card,204.19
PAY_03999,ORD_03999,Debit Card,119.28
PAY_04000,ORD_04000,UPI,234.02
PAY_04001,ORD_04001,UPI,104.68
PAY_04002,ORD_04002,UPI,193.32
PAY_04003,ORD_04003,UPI,152.72
PAY_04004,ORD_04004,Debit Card,366.74
PAY_04005,ORD_04005,UPI,523.31
PAY_04006,ORD_04006,UPI,176.84
PAY_04007,ORD_04007,Credit Card,450.29
PAY_04008,ORD_04008,Debit Card,186.47
PAY_04009,ORD_04009,UPI,132.77
PAY_04010,ORD_04010,UPI,545.57
PAY_04011,ORD_04011,UPI,272.34
PAY_04012,ORD_04012,Credit Card,205.19
PAY_04013,ORD_04013,UPI,306.86
PAY_04014,ORD_04014,Debit Card,226.28
PAY_04015,ORD_04015,UPI,185.74
PAY_04016,ORD_04016,UPI,122.0
PAY_04017,ORD_04017,Cash,176.14
PAY_04018,ORD_04018,UPI,293.04
PAY_04019,ORD_04019,Credit Card,188.75
PAY_04020,ORD_04020,UPI,333.9
PAY_04021,ORD_04021,UPI,258.2
PAY_04022,ORD_04022,UPI,134.49
PAY_04023,ORD_04023,Debit Card,129.98
PAY_04024,ORD_04024,Debit Card,189.97
PAY_04025,ORD_04025,Credit Card,151.99
PAY_04026,ORD_04026,Debit Card,255.3
PAY_04027,ORD_04027,UPI,139.5
PAY_04028,ORD_04028,UPI,149.17
PAY_04029,ORD_04029,UPI,368.25
PAY_04030,ORD_04030,UPI,235.47
PAY_04031,ORD_04031,UPI,147.42
PAY_04032,ORD_04032,Debit Card,215.15
PAY_04033,ORD_04033,Credit Card,411.93
PAY_04034,ORD_04034,UPI,255.83
PAY_04035,ORD_04035,Cash,281.31
PAY_04036,ORD_04036,UPI,142.92
PAY_04037,ORD_04037,UPI,357.74
PAY_04038,ORD_04038,Cash,676.1
PAY_04039,ORD_04039,UPI,143.62
PAY_04040,ORD_04040,UPI,118.44
PAY_04041,ORD_04041,UPI,239.41
PAY_04042,ORD_04042,Credit Card,328.5
PAY_04043,ORD_04043,UPI,184.78
PAY_04044,ORD_04044,UPI,111.2
PAY_04045,ORD_04045,UPI,197.42
PAY_04046,ORD_04046,Debit Card,281.88
PAY_04047,ORD_04047,Debit Card,154.67
PAY_04048,ORD_04048,UPI,287.66
PAY_04049,ORD_04049,UPI,376.95
PAY_04050,ORD_04050,Credit Card,239.43
PAY_04051,ORD_04051,UPI,207.0
PAY_04052,ORD_04052,Debit Card,326.42
PAY_04053,ORD_04053,Credit Card,137.14
PAY_04054,ORD_04054,UPI,131.97
PAY_04055,ORD_04055,UPI,192.48
PAY_04056,ORD_04056,Cash,173.04
PAY_04057,ORD_04057,UPI,141.38
PAY_04058,ORD_04058,UPI,558.4
PAY_04059,ORD_04059,UPI,650.01
PAY_04060,ORD_04060,UPI,162.69
PAY_04061,ORD_04061,UPI,213.12
PAY_04062,ORD_04062,Debit Card,187.13
PAY_04063,ORD_04063,Credit Card,368.34
PAY_04064,ORD_04064,Credit Card,423.21
PAY_04065,ORD_04065,UPI,130.61
PAY_04066,ORD_04066,UPI,257.37
PAY_04067,ORD_04067,Cash,113.86
PAY_04068,ORD_04068,UPI,491.94
PAY_04069,ORD_04069,Cash,235.64
PAY_04070,ORD_04070,Credit Card,147.6
PAY_04071,ORD_04071,Credit Card,198.89
PAY_04072,ORD_04072,UPI,166.33
PAY_04073,ORD_04073,Credit Card,268.33
PAY_04074,ORD_04074,Debit Card,364.48
PAY_04075,ORD_04075,UPI,112.89
PAY_04076,ORD_04076,UPI,554.4
PAY_04077,ORD_04077,Debit Card,505.84
PAY_04078,ORD_04078,Credit Card,134.84
PAY_04079,ORD_04079,Credit Card,221.86
PAY_04080,ORD_04080,UPI,497.06
PAY_04081,ORD_04081,UPI,392.4
PAY_04082,ORD_04082,UPI,183.2
PAY_04083,ORD_04083,UPI,303.62
PAY_04084,ORD_04084,Debit Card,1026.82
PAY_04085,ORD_04085,UPI,205.9
PAY_04086,ORD_04086,Debit Card,151.68
PAY_04087,ORD_04087,Cash,216.88
PAY_04088,ORD_04088,UPI,217.27
PAY_04089,ORD_04089,Debit Card,163.53
PAY_04090,ORD_04090,Cash,252.74
PAY_04091,ORD_04091,Debit Card,126.73
PAY_04092,ORD_04092,UPI,154.85
PAY_04093,ORD_04093,Debit Card,329.26
PAY_04094,ORD_04094,Debit Card,124.45
PAY_04095,ORD_04095,UPI,328.51
PAY_04096,ORD_04096,Credit Card,109.55
PAY_04097,ORD_04097,Debit Card,124.27
PAY_04098,ORD_04098,UPI,161.16
PAY_04099,ORD_04099,Cash,238.61
PAY_04100,ORD_04100,Cash,435.31
PAY_04101,ORD_04101,UPI,200.72
PAY_04102,ORD_04102,Debit Card,179.46
PAY_04103,ORD_04103,UPI,277.63
PAY_04104,ORD_04104,UPI,121.09
PAY_04105,ORD_04105,Cash,230.56
PAY_04106,ORD_04106,UPI,112.52
PAY_04107,ORD_04107,UPI,207.99
PAY_04108,ORD_04108,Debit Card,194.83
PAY_04109,ORD_04109,UPI,128.25
PAY_04110,ORD_04110,Credit Card,226.45
PAY_04111,ORD_04111,Cash,225.48
PAY_04112,ORD_04112,UPI,406.27
PAY_04113,ORD_04113,UPI,117.69
PAY_04114,ORD_04114,UPI,216.1
PAY_04115,ORD_04115,Cash,126.5
PAY_04116,ORD_04116,UPI,318.51
PAY_04117,ORD_04117,Credit Card,303.46
PAY_04118,ORD_04118,UPI,270.69
PAY_04119,ORD_04119,Cash,144.18
PAY_04120,ORD_04120,Credit Card,317.33
PAY_04121,ORD_04121,Credit Card,115.61
PAY_04122,ORD_04122,Credit Card,121.88
PAY_04123,ORD_04123,Debit Card,119.82
PAY_04124,ORD_04124,UPI,205.18
PAY_04125,ORD_04125,Cash,266.02
PAY_04126,ORD_04126,UPI,118.42
PAY_04127,ORD_04127,UPI,424.81
PAY_04128,ORD_04128,UPI,216.13
PAY_04129,ORD_04129,UPI,113.56
PAY_04130,ORD_04130,UPI,214.47
PAY_04131,ORD_04131,UPI,367.87
PAY_04132,ORD_04132,UPI,276.62
PAY_04133,ORD_04133,Cash,377.37
PAY_04134,ORD_04134,Cash,113.12
PAY_04135,ORD_04135,UPI,151.77
PAY_04136,ORD_04136,UPI,135.94
PAY_04137,ORD_04137,UPI,520.69
PAY_04138,ORD_04138,Debit Card,272.96
PAY_04139,ORD_04139,UPI,898.6
PAY_04140,ORD_04140,Credit Card,150.17
PAY_04141,ORD_04141,UPI,140.68
PAY_04142,ORD_04142,Debit Card,188.89
PAY_04143,ORD_04143,Credit Card,432.2
PAY_04144,ORD_04144,UPI,166.06
PAY_04145,ORD_04145,UPI,217.88
PAY_04146,ORD_04146,Debit Card,215.58
PAY_04147,ORD_04147,UPI,207.85
PAY_04148,ORD_04148,UPI,146.41
PAY_04149,ORD_04149,UPI,183.08
PAY_04150,ORD_04150,Credit Card,192.95
PAY_04151,ORD_04151,Credit Card,191.01
PAY_04152,ORD_04152,UPI,345.15
PAY_04153,ORD_04153,UPI,492.59
PAY_04154,ORD_04154,UPI,135.73
PAY_04155,ORD_04155,Credit Card,150.56
PAY_04156,ORD_04156,Debit Card,144.09
PAY_04157,ORD_04157,UPI,236.07
PAY_04158,ORD_04158,Credit Card,156.95
PAY_04159,ORD_04159,UPI,214.86
PAY_04160,ORD_04160,Credit Card,378.24
PAY_04161,ORD_04161,Credit Card,113.41
PAY_04162,ORD_04162,Credit Card,274.14
PAY_04163,ORD_04163,UPI,160.05
PAY_04164,ORD_04164,UPI,261.12
PAY_04165,ORD_04165,UPI,131.04
PAY_04166,ORD_04166,UPI,411.63
PAY_04167,ORD_04167,UPI,350.83
PAY_04168,ORD_04168,Debit Card,274.39
PAY_04169,ORD_04169,UPI,319.24
PAY_04170,ORD_04170,Credit Card,151.91
PAY_04171,ORD_04171,UPI,153.93
PAY_04172,ORD_04172,UPI,313.99
PAY_04173,ORD_04173,Credit Card,145.52
PAY_04174,ORD_04174,UPI,430.34
PAY_04175,ORD_04175,Cash,175.07
PAY_04176,ORD_04176,Debit Card,259.02
PAY_04177,ORD_04177,Cash,646.84
PAY_04178,ORD_04178,Cash,147.25
PAY_04179,ORD_04179,Debit Card,206.3
PAY_04180,ORD_04180,Debit Card,356.4
PAY_04181,ORD_04181,Credit Card,346.68
PAY_04182,ORD_04182,UPI,175.28
PAY_04183,ORD_04183,Debit Card,151.33
PAY_04184,ORD_04184,UPI,191.5
PAY_04185,ORD_04185,Credit Card,414.52
PAY_04186,ORD_04186,Debit Card,185.61
PAY_04187,ORD_04187,Credit Card,209.5
PAY_04188,ORD_04188,Credit Card,171.41
PAY_04189,ORD_04189,UPI,297.25
PAY_04190,ORD_04190,Debit Card,230.61
PAY_04191,ORD_04191,Cash,129.4
PAY_04192,ORD_04192,UPI,114.15
PAY_04193,ORD_04193,UPI,116.83
PAY_04194,ORD_04194,Credit Card,136.23
PAY_04195,ORD_04195,UPI,302.22
PAY_04196,ORD_04196,UPI,419.74
PAY_04197,ORD_04197,UPI,284.02
PAY_04198,ORD_04198,Credit Card,272.27
PAY_04199,ORD_04199,Debit Card,195.38
PAY_04200,ORD_04200,Debit Card,303.97
PAY_04201,ORD_04201,Cash,249.86
PAY_04202,ORD_04202,UPI,519.75
PAY_04203,ORD_04203,Cash,203.98
PAY_04204,ORD_04204,Debit Card,434.32
PAY_04205,ORD_04205,Debit Card,337.75
PAY_04206,ORD_04206,Credit Card,295.62
PAY_04207,ORD_04207,Credit Card,115.17
PAY_04208,ORD_04208,UPI,339.23
PAY_04209,ORD_04209,Cash,189.4
PAY_04210,ORD_04210,UPI,166.83
PAY_04211,ORD_04211,UPI,127.32
PAY_04212,ORD_04212,UPI,201.48
PAY_04213,ORD_04213,Debit Card,218.16
PAY_04214,ORD_04214,Debit Card,114.31
PAY_04215,ORD_04215,UPI,120.8
PAY_04216,ORD_04216,UPI,264.13
PAY_04217,ORD_04217,UPI,330.01
PAY_04218,ORD_04218,Debit Card,231.57
PAY_04219,ORD_04219,UPI,372.41
PAY_04220,ORD_04220,UPI,194.99
PAY_04221,ORD_04221,UPI,198.37
PAY_04222,ORD_04222,Cash,133.22
PAY_04223,ORD_04223,UPI,121.93
PAY_04224,ORD_04224,Cash,560.35
PAY_04225,ORD_04225,UPI,398.83
PAY_04226,ORD_04226,UPI,111.72
PAY_04227,ORD_04227,UPI,227.05
PAY_04228,ORD_04228,UPI,194.44
PAY_04229,ORD_04229,UPI,178.05
PAY_04230,ORD_04230,Debit Card,183.17
PAY_04231,ORD_04231,Credit Card,246.96
PAY_04232,ORD_04232,Cash,336.01
PAY_04233,ORD_04233,Credit Card,261.97
PAY_04234,ORD_04234,Debit Card,202.28
PAY_04235,ORD_04235,Debit Card,195.74
PAY_04236,ORD_04236,UPI,351.02
PAY_04237,ORD_04237,Debit Card,267.58
PAY_04238,ORD_04238,UPI,209.65
PAY_04239,ORD_04239,UPI,204.21
PAY_04240,ORD_04240,Credit Card,244.23
PAY_04241,ORD_04241,Debit Card,172.58
PAY_04242,ORD_04242,Credit Card,308.01
PAY_04243,ORD_04243,Credit Card,120.96
PAY_04244,ORD_04244,UPI,176.57
PAY_04245,ORD_04245,UPI,281.94
PAY_04246,ORD_04246,Credit Card,121.65
PAY_04247,ORD_04247,UPI,124.06
PAY_04248,ORD_04248,Credit Card,203.76
PAY_04249,ORD_04249,UPI,110.68
PAY_04250,ORD_04250,UPI,116.3
PAY_04251,ORD_04251,UPI,313.98
PAY_04252,ORD_04252,UPI,182.03
PAY_04253,ORD_04253,Debit Card,425.49
PAY_04254,ORD_04254,UPI,127.85
PAY_04255,ORD_04255,UPI,187.76
PAY_04256,ORD_04256,Debit Card,256.19
PAY_04257,ORD_04257,UPI,123.81
PAY_04258,ORD_04258,Credit Card,349.09
PAY_04259,ORD_04259,Credit Card,285.51
PAY_04260,ORD_04260,Cash,116.92
PAY_04261,ORD_04261,UPI,200.68
PAY_04262,ORD_04262,UPI,252.23
PAY_04263,ORD_04263,UPI,145.11
PAY_04264,ORD_04264,Credit Card,108.15
PAY_04265,ORD_04265,UPI,231.05
PAY_04266,ORD_04266,UPI,697.93
PAY_04267,ORD_04267,Credit Card,171.61
PAY_04268,ORD_04268,UPI,487.04
PAY_04269,ORD_04269,Cash,146.91
PAY_04270,ORD_04270,Credit Card,213.67
PAY_04271,ORD_04271,UPI,327.31
PAY_04272,ORD_04272,UPI,213.93
PAY_04273,ORD_04273,UPI,177.31
PAY_04274,ORD_04274,UPI,306.28
PAY_04275,ORD_04275,UPI,595.21
PAY_04276,ORD_04276,UPI,241.83
PAY_04277,ORD_04277,Debit Card,163.28
PAY_04278,ORD_04278,Debit Card,183.56
PAY_04279,ORD_04279,UPI,802.3
PAY_04280,ORD_04280,UPI,223.12
PAY_04281,ORD_04281,UPI,155.08
PAY_04282,ORD_04282,UPI,127.68
PAY_04283,ORD_04283,UPI,121.47
PAY_04284,ORD_04284,UPI,243.41
