delivery_id,order_id,driver_id,delivery_distance_km,preparation_time_minutes,delivery_time_minutes,tip_amount
DEL_02680,ORD_02680,DRV_0189,3.2,30.0,57.2,44.56
DEL_02681,ORD_02681,DRV_0202,2.77,16.0,48.6,16.96
DEL_02682,ORD_02682,DRV_0483,3.81,26.0,66.7,37.67
DEL_02683,ORD_02683,DRV_0296,5.48,30.0,61.1,9.01
DEL_02684,ORD_02684,DRV_0477,2.39,40.0,53.5,26.64
DEL_02685,ORD_02685,DRV_0485,1.23,38.0,63.9,15.3
DEL_02686,ORD_02686,DRV_0130,5.14,38.0,89.3,18.79
DEL_02687,ORD_02687,DRV_0048,4.74,18.0,61.6,15.2
DEL_02688,ORD_02688,DRV_0257,1.25,20.0,65.6,27.77
DEL_02689,ORD_02689,DRV_0315,1.7,17.0,39.9,22.58
DEL_02690,ORD_02690,DRV_0416,4.48,29.0,74.1,16.83
DEL_02691,ORD_02691,DRV_0088,3.23,13.0,66.1,20.34
DEL_02692,ORD_02692,DRV_0258,2.38,26.0,47.5,20.72
DEL_02693,ORD_02693,DRV_0059,3.29,24.0,67.5,41.3
DEL_02694,ORD_02694,DRV_0387,2.51,21.0,41.6,18.14
DEL_02695,ORD_02695,DRV_0457,3.88,31.0,57.9,16.74
DEL_02696,ORD_02696,DRV_0049,6.97,37.0,69.0,22.27
DEL_02697,ORD_02697,DRV_0216,7.7,24.0,94.4,50.05
DEL_02698,ORD_02698,DRV_0076,2.59,32.0,72.5,23.58
DEL_02699,ORD_02699,DRV_0034,4.83,25.0,62.9,4.32
DEL_02700,ORD_02700,DRV_0248,4.8,27.0,67.9,31.25
DEL_02701,ORD_02701,DRV_0318,1.42,33.0,52.4,24.28
DEL_02702,ORD_02702,DRV_0290,0.77,18.0,54.6,39.5
DEL_02703,ORD_02703,DRV_0023,9.13,27.0,73.6,17.57
DEL_02704,ORD_02704,DRV_0019,6.15,18.0,61.3,21.57
DEL_02705,ORD_02705,DRV_0436,8.96,22.0,60.5,15.18
DEL_02706,ORD_02706,DRV_0316,7.58,22.0,72.5,39.74
DEL_02707,ORD_02707,DRV_0383,6.16,13.0,56.8,31.69
DEL_02708,ORD_02708,DRV_0096,7.65,37.0,91.0,42.97
DEL_02709,ORD_02709,DRV_0251,3.88,11.0,56.2,39.52
DEL_02710,ORD_02710,DRV_0241,6.49,17.0,61.0,19.43
DEL_02711,ORD_02711,DRV_0412,7.49,27.0,62.7,64.36
DEL_02712,ORD_02712,DRV_0346,6.3,31.0,76.9,55.45
DEL_02713,ORD_02713,DRV_0305,2.36,26.0,54.0,22.26
DEL_02714,ORD_02714,DRV_0045,1.89,22.0,56.3,16.17
DEL_02715,ORD_02715,DRV_0076,5.98,26.0,60.4,14.17
DEL_02716,ORD_02716,DRV_0107,2.47,40.0,70.7,36.82
DEL_02717,ORD_02717,DRV_0479,2.54,42.0,55.4,55.1
DEL_02718,ORD_02718,DRV_0060,3.25,12.0,52.6,73.02
DEL_02719,ORD_02719,DRV_0459,3.6,30.0,58.3,21.55
DEL_02720,ORD_02720,DRV_0440,3.35,39.0,85.7,23.14
DEL_02721,ORD_02721,DRV_0488,3.17,24.0,69.5,28.58
DEL_02722,ORD_02722,DRV_0498,3.9,29.0,74.5,11.65
DEL_02723,ORD_02723,DRV_0132,1.65,26.0,51.1,53.86
DEL_02724,ORD_02724,DRV_0402,1.22,28.0,34.3,24.56
DEL_02725,ORD_02725,DRV_0157,10.53,32.0,104.5,13.88
DEL_02726,ORD_02726,DRV_0495,2.17,32.0,59.3,33.83
DEL_02727,ORD_02727,DRV_0376,0.5,17.0,44.8,9.29
DEL_02728,ORD_02728,DRV_0423,2.83,19.0,46.7,38.79
DEL_02729,ORD_02729,DRV_0055,0.87,22.0,50.1,10.28
DEL_02730,ORD_02730,DRV_0186,1.34,17.0,49.9,21.88
DEL_02731,ORD_02731,DRV_0175,4.11,24.0,46.0,24.96
DEL_02732,ORD_02732,DRV_0031,1.47,22.0,57.4,16.01
DEL_02733,ORD_02733,DRV_0371,9.05,20.0,75.5,38.44
DEL_02734,ORD_02734,DRV_0412,6.59,38.0,69.1,18.94
DEL_02735,ORD_02735,DRV_0155,0.53,26.0,56.2,37.96
DEL_02736,ORD_02736,DRV_0245,7.68,17.0,66.9,52.23
DEL_02737,ORD_02737,DRV_0030,4.3,40.0,56.5,11.34
DEL_02738,ORD_02738,DRV_0049,1.72,35.0,61.0,5.89
DEL_02739,ORD_02739,DRV_0170,3.16,26.0,71.0,19.35
DEL_02740,ORD_02740,DRV_0075,4.93,26.0,58.7,33.39
DEL_02741,ORD_02741,DRV_0206,8.25,32.0,68.4,35.45
DEL_02742,ORD_02742,DRV_0324,1.79,34.0,46.1,17.51
DEL_02743,ORD_02743,DRV_0356,4.18,17.0,44.5,10.83
DEL_02744,ORD_02744,DRV_0385,7.46,15.0,74.6,34.39
DEL_02745,ORD_02745,DRV_0428,5.05,18.0,51.2,24.5
DEL_02746,ORD_02746,DRV_0359,10.53,36.0,102.4,48.12
DEL_02747,ORD_02747,DRV_0421,3.01,24.0,51.9,28.24
DEL_02748,ORD_02748,DRV_0161,3.09,24.0,67.6,28.27
DEL_02749,ORD_02749,DRV_0149,0.65,17.0,33.7,7.47
DEL_02750,ORD_02750,DRV_0088,3.94,24.0,66.8,28.62
DEL_02751,ORD_02751,DRV_0168,5.81,25.0,79.0,30.97
DEL_02752,ORD_02752,DRV_0189,7.99,19.0,79.6,41.08
DEL_02753,ORD_02753,DRV_0114,4.28,24.0,66.0,22.07
DEL_02754,ORD_02754,DRV_0013,8.34,25.0,78.2,18.89
DEL_02755,ORD_02755,DRV_0369,6.1,25.0,57.7,22.92
DEL_02756,ORD_02756,DRV_0482,12.22,37.0,99.7,37.29
DEL_02757,ORD_02757,DRV_0166,5.16,19.0,65.8,26.66
DEL_02758,ORD_02758,DRV_0157,6.51,29.0,80.0,22.95
DEL_02759,ORD_02759,DRV_0181,5.89,23.0,67.6,11.43
DEL_02760,ORD_02760,DRV_0320,8.0,34.0,71.5,29.3
DEL_02761,ORD_02761,DRV_0292,5.33,40.0,79.2,40.09
DEL_02762,ORD_02762,DRV_0104,0.5,34.0,69.2,16.81
DEL_02763,ORD_02763,DRV_0111,3.41,34.0,71.0,21.6
DEL_02764,ORD_02764,DRV_0261,1.66,10.0,47.4,20.64
DEL_02765,ORD_02765,DRV_0148,2.89,25.0,51.0,20.46
DEL_02766,ORD_02766,DRV_0477,3.26,14.0,40.4,23.81
DEL_02767,ORD_02767,DRV_0139,8.58,27.0,80.3,23.96
DEL_02768,ORD_02768,DRV_0328,7.1,20.0,44.2,27.21
DEL_02769,ORD_02769,DRV_0412,14.85,18.0,98.1,46.12
DEL_02770,ORD_02770,DRV_0433,4.19,33.0,51.0,29.59
DEL_02771,ORD_02771,DRV_0169,2.02,28.0,41.0,24.38
DEL_02772,ORD_02772,DRV_0402,2.27,36.0,53.9,19.09
DEL_02773,ORD_02773,DRV_0158,7.69,26.0,72.7,46.07
DEL_02774,ORD_02774,DRV_0384,2.75,20.0,47.5,31.27
DEL_02775,ORD_02775,DRV_0398,1.18,7.0,21.5,21.71
DEL_02776,ORD_02776,DRV_0056,5.95,36.0,105.2,74.6
DEL_02777,ORD_02777,DRV_0073,7.4,25.0,52.8,11.74
DEL_02778,ORD_02778,DRV_0458,1.07,28.0,41.6,19.7
DEL_02779,ORD_02779,DRV_0248,2.97,23.0,80.6,29.53
DEL_02780,ORD_02780,DRV_0473,2.76,35.0,56.3,29.92
DEL_02781,ORD_02781,DRV_0180,4.41,30.0,43.9,27.56
DEL_02782,ORD_02782,DRV_0091,2.74,30.0,67.5,33.53
DEL_02783,ORD_02783,DRV_0194,3.98,25.0,42.0,29.75
DEL_02784,ORD_02784,DRV_0195,5.01,31.0,77.4,11.4
DEL_02785,ORD_02785,DRV_0285,1.08,32.0,60.0,22.18
DEL_02786,ORD_02786,DRV_0384,3.63,24.0,61.0,53.45
DEL_02787,ORD_02787,DRV_0248,3.15,34.0,47.9,21.94
DEL_02788,ORD_02788,DRV_0229,3.63,17.0,60.6,8.28
DEL_02789,ORD_02789,DRV_0283,3.63,19.0,58.0,19.5
DEL_02790,ORD_02790,DRV_0324,0.93,33.0,35.2,19.32
DEL_02791,ORD_02791,DRV_0163,11.68,33.0,111.9,41.62
DEL_02792,ORD_02792,DRV_0091,4.57,9.0,36.0,31.09
DEL_02793,ORD_02793,DRV_0211,7.83,19.0,61.2,52.89
DEL_02794,ORD_02794,DRV_0266,2.24,31.0,58.1,12.81
DEL_02795,ORD_02795,DRV_0127,9.09,29.0,70.6,29.67
DEL_02796,ORD_02796,DRV_0282,4.5,22.0,70.0,49.71
DEL_02797,ORD_02797,DRV_0071,6.33,31.0,68.7,43.36
DEL_02798,ORD_02798,DRV_0091,1.35,32.0,45.2,34.5
DEL_02799,ORD_02799,DRV_0094,3.27,27.0,59.7,9.82
DEL_02800,ORD_02800,DRV_0076,4.74,25.0,69.2,22.98
DEL_02801,ORD_02801,DRV_0104,11.72,35.0,91.9,43.27
DEL_02802,ORD_02802,DRV_0445,5.83,27.0,65.1,20.47
DEL_02803,ORD_02803,DRV_0197,1.82,26.0,52.1,30.06
DEL_02804,ORD_02804,DRV_0184,2.0,25.0,45.1,29.9
DEL_02805,ORD_02805,DRV_0077,1.19,34.0,72.5,29.13
DEL_02806,ORD_02806,DRV_0448,2.39,40.0,50.3,35.1
DEL_02807,ORD_02807,DRV_0297,9.18,16.0,68.2,12.11
DEL_02808,ORD_02808,DRV_0388,5.58,30.0,63.8,24.73
DEL_02809,ORD_02809,DRV_0322,6.36,19.0,68.1,30.89
DEL_02810,ORD_02810,DRV_0421,9.2,17.0,69.2,10.29
DEL_02811,ORD_02811,DRV_0034,6.46,21.0,65.2,20.74
DEL_02812,ORD_02812,DRV_0122,1.48,18.0,46.3,28.3
DEL_02813,ORD_02813,DRV_0306,7.37,8.0,53.7,10.61
DEL_02814,ORD_02814,DRV_0454,13.28,15.0,89.4,12.02
DEL_02815,ORD_02815,DRV_0346,1.51,19.0,66.4,36.92
DEL_02816,ORD_02816,DRV_0203,5.05,33.0,67.0,5.18
DEL_02817,ORD_02817,DRV_0298,8.99,20.0,59.1,30.88
DEL_02818,ORD_02818,DRV_0129,7.67,40.0,91.6,13.86
DEL_02819,ORD_02819,DRV_0290,13.36,32.0,104.6,28.57
DEL_02820,ORD_02820,DRV_0213,9.22,25.0,77.9,28.38
DEL_02821,ORD_02821,DRV_0138,2.65,40.0,71.8,16.04
DEL_02822,ORD_02822,DRV_0261,8.29,16.0,78.7,36.69
DEL_02823,ORD_02823,DRV_0346,4.27,17.0,57.2,24.45
DEL_02824,ORD_02824,DRV_0172,3.54,23.0,59.6,92.22
DEL_02825,ORD_02825,DRV_0147,2.73,22.0,76.9,54.7
DEL_02826,ORD_02826,DRV_0149,8.41,39.0,82.2,14.81
DEL_02827,ORD_02827,DRV_0377,1.67,34.0,35.6,23.63
DEL_02828,ORD_02828,DRV_0418,4.9,21.0,57.4,23.69
DEL_02829,ORD_02829,DRV_0029,2.77,21.0,46.5,51.21
DEL_02830,ORD_02830,DRV_0102,4.44,10.0,50.3,14.21
DEL_02831,ORD_02831,DRV_0463,3.83,19.0,41.6,37.53
DEL_02832,ORD_02832,DRV_0296,4.55,26.0,42.8,14.68
DEL_02833,ORD_02833,DRV_0464,5.61,22.0,47.6,22.34
DEL_02834,ORD_02834,DRV_0371,2.5,32.0,52.6,11.86
DEL_02835,ORD_02835,DRV_0254,1.68,31.0,79.2,38.58
DEL_02836,ORD_02836,DRV_0274,2.45,31.0,53.3,13.78
DEL_02837,ORD_02837,DRV_0379,4.92,40.0,89.6,19.37
DEL_02838,ORD_02838,DRV_0049,4.46,30.0,81.3,13.12
DEL_02839,ORD_02839,DRV_0189,2.47,36.0,72.6,12.59
DEL_02840,ORD_02840,DRV_0065,4.87,30.0,84.0,23.91
DEL_02841,ORD_02841,DRV_0459,8.72,11.0,63.3,29.34
DEL_02842,ORD_02842,DRV_0164,4.5,37.0,76.0,23.21
DEL_02843,ORD_02843,DRV_0224,2.34,38.0,54.9,28.77
DEL_02844,ORD_02844,DRV_0476,1.38,20.0,50.2,42.2
DEL_02845,ORD_02845,DRV_0326,4.45,29.0,85.1,17.74
DEL_02846,ORD_02846,DRV_0007,2.18,41.0,70.6,34.88
DEL_02847,ORD_02847,DRV_0061,3.43,31.0,48.5,33.55
DEL_02848,ORD_02848,DRV_0192,5.7,37.0,63.5,31.15
DEL_02849,ORD_02849,DRV_0360,5.35,13.0,53.1,25.51
DEL_02850,ORD_02850,DRV_0088,8.94,19.0,92.6,11.58
DEL_02851,ORD_02851,DRV_0458,0.99,40.0,57.2,29.3
DEL_02852,ORD_02852,DRV_0158,3.76,35.0,68.5,84.51
DEL_02853,ORD_02853,DRV_0273,3.85,31.0,57.2,33.24
DEL_02854,ORD_02854,DRV_0428,4.95,32.0,50.9,24.44
DEL_02855,ORD_02855,DRV_0456,1.84,30.0,71.2,24.06
DEL_02856,ORD_02856,DRV_0332,2.63,31.0,33.2,16.43
DEL_02857,ORD_02857,DRV_0282,1.69,19.0,40.7,26.45
DEL_02858,ORD_02858,DRV_0145,5.21,21.0,58.6,30.44
DEL_02859,ORD_02859,DRV_0163,2.54,20.0,57.6,35.36
DEL_02860,ORD_02860,DRV_0174,7.59,30.0,69.8,43.14
DEL_02861,ORD_02861,DRV_0108,6.93,15.0,62.3,65.51
DEL_02862,ORD_02862,DRV_0389,8.2,25.0,75.3,109.17
DEL_02863,ORD_02863,DRV_0301,3.19,24.0,58.2,22.11
DEL_02864,ORD_02864,DRV_0331,3.21,20.0,61.1,37.08
DEL_02865,ORD_02865,DRV_0144,3.38,17.0,56.7,18.38
DEL_02866,ORD_02866,DRV_0058,2.36,17.0,60.3,35.33
DEL_02867,ORD_02867,DRV_0298,1.58,25.0,53.2,50.7
DEL_02868,ORD_02868,DRV_0350,2.09,21.0,60.4,28.13
DEL_02869,ORD_02869,DRV_0188,10.14,32.0,107.2,7.13
DEL_02870,ORD_02870,DRV_0440,2.96,26.0,62.6,32.35
DEL_02871,ORD_02871,DRV_0488,11.77,19.0,83.7,22.06
DEL_02872,ORD_02872,DRV_0390,2.84,34.0,54.0,27.05
DEL_02873,ORD_02873,DRV_0020,4.81,34.0,74.9,22.02
DEL_02874,ORD_02874,DRV_0212,5.32,13.0,49.9,35.3
DEL_02875,ORD_02875,DRV_0024,4.35,34.0,47.9,39.72
DEL_02876,ORD_02876,DRV_0091,2.85,23.0,64.7,21.03
DEL_02877,ORD_02877,DRV_0451,0.82,38.0,55.5,21.94
DEL_02878,ORD_02878,DRV_0216,4.07,22.0,63.9,31.78
DEL_02879,ORD_02879,DRV_0052,2.34,18.0,44.2,16.72
DEL_02880,ORD_02880,DRV_0138,2.95,31.0,41.1,24.38
DEL_02881,ORD_02881,DRV_0153,2.81,33.0,63.3,32.77
DEL_02882,ORD_02882,DRV_0220,10.13,31.0,100.4,84.31
DEL_02883,ORD_02883,DRV_0466,2.0,30.0,55.6,23.11
DEL_02884,ORD_02884,DRV_0362,11.6,24.0,95.7,8.1
DEL_02885,ORD_02885,DRV_0173,13.15,17.0,107.5,18.28
DEL_02886,ORD_02886,DRV_0462,7.43,32.0,66.6,6.58
DEL_02887,ORD_02887,DRV_0001,0.5,31.0,41.8,13.22
DEL_02888,ORD_02888,DRV_0468,1.53,10.0,42.1,25.65
DEL_02889,ORD_02889,DRV_0495,8.42,27.0,73.5,74.68
DEL_02890,ORD_02890,DRV_0025,1.89,35.0,43.0,16.35
DEL_02891,ORD_02891,DRV_0204,4.61,35.0,64.4,20.04
DEL_02892,ORD_02892,DRV_0368,2.81,19.0,65.8,35.39
DEL_02893,ORD_02893,DRV_0359,8.86,32.0,96.2,26.1
DEL_02894,ORD_02894,DRV_0494,4.41,23.0,58.1,26.21
DEL_02895,ORD_02895,DRV_0201,4.86,40.0,65.5,32.56
DEL_02896,ORD_02896,DRV_0393,16.47,27.0,108.6,72.4
DEL_02897,ORD_02897,DRV_0426,11.72,17.0,81.3,26.48
DEL_02898,ORD_02898,DRV_0191,4.39,11.0,42.8,27.05
DEL_02899,ORD_02899,DRV_0361,0.63,35.0,41.0,53.02
DEL_02900,ORD_02900,DRV_0409,6.67,19.0,78.8,17.8
DEL_02901,ORD_02901,DRV_0478,14.23,26.0,96.7,13.43
DEL_02902,ORD_02902,DRV_0304,0.82,14.0,41.0,15.89
DEL_02903,ORD_02903,DRV_0439,7.18,11.0,63.2,12.62
DEL_02904,ORD_02904,DRV_0232,9.15,18.0,81.6,42.61
DEL_02905,ORD_02905,DRV_0220,4.38,26.0,66.2,74.72
DEL_02906,ORD_02906,DRV_0066,4.71,24.0,70.0,17.76
DEL_02907,ORD_02907,DRV_0473,4.46,29.0,68.2,23.51
DEL_02908,ORD_02908,DRV_0466,1.75,20.0,42.5,13.46
DEL_02909,ORD_02909,DRV_0024,17.28,34.0,99.3,18.2
DEL_02910,ORD_02910,DRV_0082,1.28,20.0,32.8,29.98
DEL_02911,ORD_02911,DRV_0091,7.24,16.0,69.2,35.39
DEL_02912,ORD_02912,DRV_0172,6.93,29.0,74.1,34.0
DEL_02913,ORD_02913,DRV_0440,1.91,23.0,50.7,40.5
DEL_02914,ORD_02914,DRV_0035,4.65,35.0,64.3,17.06
DEL_02915,ORD_02915,DRV_0034,1.61,28.0,42.8,18.67
DEL_02916,ORD_02916,DRV_0486,6.01,19.0,59.2,15.25
DEL_02917,ORD_02917,DRV_0262,9.48,30.0,93.7,56.09
DEL_02918,ORD_02918,DRV_0177,4.78,24.0,51.7,55.53
DEL_02919,ORD_02919,DRV_0144,6.96,39.0,86.2,46.97
DEL_02920,ORD_02920,DRV_0215,2.09,34.0,56.2,21.29
DEL_02921,ORD_02921,DRV_0476,2.07,33.0,74.9,19.61
DEL_02922,ORD_02922,DRV_0141,4.52,31.0,64.7,13.26
DEL_02923,ORD_02923,DRV_0268,1.49,39.0,53.7,18.53
DEL_02924,ORD_02924,DRV_0139,1.92,35.0,64.8,19.76
DEL_02925,ORD_02925,DRV_0047,2.74,34.0,82.6,17.79
DEL_02926,ORD_02926,DRV_0060,6.03,14.0,70.7,28.45
DEL_02927,ORD_02927,DRV_0049,2.05,32.0,62.3,52.35
DEL_02928,ORD_02928,DRV_0052,4.27,25.0,54.0,53.23
DEL_02929,ORD_02929,DRV_0061,7.19,33.0,81.2,15.47
DEL_02930,ORD_02930,DRV_0214,3.01,33.0,62.7,27.58
DEL_02931,ORD_02931,DRV_0095,3.07,20.0,44.6,14.96
DEL_02932,ORD_02932,DRV_0120,6.06,41.0,66.0,40.83
DEL_02933,ORD_02933,DRV_0475,4.91,16.0,60.9,32.0
DEL_02934,ORD_02934,DRV_0219,3.28,6.0,43.5,32.98
DEL_02935,ORD_02935,DRV_0040,2.29,30.0,43.9,116.43
DEL_02936,ORD_02936,DRV_0346,2.69,36.0,43.0,40.11
DEL_02937,ORD_02937,DRV_0327,7.28,18.0,75.0,35.11
DEL_02938,ORD_02938,DRV_0459,3.01,35.0,80.5,43.14
DEL_02939,ORD_02939,DRV_0437,18.42,21.0,115.2,37.44
DEL_02940,ORD_02940,DRV_0317,2.46,31.0,50.8,28.1
DEL_02941,ORD_02941,DRV_0406,6.43,31.0,76.1,41.87
DEL_02942,ORD_02942,DRV_0232,6.62,21.0,72.7,13.93
DEL_02943,ORD_02943,DRV_0211,5.53,23.0,65.8,12.89
DEL_02944,ORD_02944,DRV_0038,1.38,21.0,32.3,21.68
DEL_02945,ORD_02945,DRV_0468,8.19,24.0,81.5,18.87
DEL_02946,ORD_02946,DRV_0317,4.18,26.0,69.6,17.9
DEL_02947,ORD_02947,DRV_0211,9.81,25.0,93.8,11.68
DEL_02948,ORD_02948,DRV_0083,3.49,34.0,71.1,24.73
DEL_02949,ORD_02949,DRV_0356,3.45,26.0,62.6,13.85
DEL_02950,ORD_02950,DRV_0118,5.72,32.0,74.6,14.89
DEL_02951,ORD_02951,DRV_0303,4.19,16.0,36.2,39.43
DEL_02952,ORD_02952,DRV_0027,1.47,22.0,57.7,56.05
DEL_02953,ORD_02953,DRV_0209,7.29,26.0,72.9,25.12
DEL_02954,ORD_02954,DRV_0402,1.25,17.0,50.9,21.83
DEL_02955,ORD_02955,DRV_0125,8.05,8.0,55.6,51.65
DEL_02956,ORD_02956,DRV_0276,2.17,35.0,76.3,20.45
DEL_02957,ORD_02957,DRV_0492,13.55,18.0,82.8,15.55
DEL_02958,ORD_02958,DRV_0298,1.43,23.0,50.4,36.0
DEL_02959,ORD_02959,DRV_0297,1.57,10.0,40.2,17.63
DEL_02960,ORD_02960,DRV_0072,2.1,15.0,45.4,67.96
DEL_02961,ORD_02961,DRV_0058,7.88,13.0,71.4,24.25
DEL_02962,ORD_02962,DRV_0296,6.15,18.0,51.0,30.55
DEL_02963,ORD_02963,DRV_0459,8.3,13.0,55.4,31.93
DEL_02964,ORD_02964,DRV_0119,6.5,20.0,71.8,71.63
DEL_02965,ORD_02965,DRV_0414,4.15,17.0,46.3,23.74
DEL_02966,ORD_02966,DRV_0396,9.39,25.0,82.4,24.17
DEL_02967,ORD_02967,DRV_0374,11.65,25.0,67.7,26.65
DEL_02968,ORD_02968,DRV_0062,1.95,34.0,47.5,43.44
DEL_02969,ORD_02969,DRV_0446,9.05,23.0,86.7,15.99
DEL_02970,ORD_02970,DRV_0087,8.96,21.0,92.9,50.67
DEL_02971,ORD_02971,DRV_0326,2.22,20.0,59.2,17.96
DEL_02972,ORD_02972,DRV_0099,2.74,22.0,62.0,13.46
DEL_02973,ORD_02973,DRV_0399,7.57,19.0,68.9,32.31
DEL_02974,ORD_02974,DRV_0124,3.02,37.0,67.2,37.25
DEL_02975,ORD_02975,DRV_0486,4.87,18.0,64.1,22.58
DEL_02976,ORD_02976,DRV_0476,5.1,34.0,74.6,32.43
DEL_02977,ORD_02977,DRV_0007,2.08,27.0,58.2,16.59
DEL_02978,ORD_02978,DRV_0134,2.08,10.0,35.7,27.01
DEL_02979,ORD_02979,DRV_0283,1.81,10.0,36.5,23.87
DEL_02980,ORD_02980,DRV_0002,6.25,30.0,64.6,32.58
DEL_02981,ORD_02981,DRV_0390,1.43,36.0,65.1,9.16
DEL_02982,ORD_02982,DRV_0317,8.0,16.0,76.0,19.15
DEL_02983,ORD_02983,DRV_0160,2.92,16.0,61.6,28.03
DEL_02984,ORD_02984,DRV_0157,4.83,19.0,76.0,42.54
DEL_02985,ORD_02985,DRV_0226,1.74,32.0,57.5,28.0
DEL_02986,ORD_02986,DRV_0321,13.72,16.0,93.6,42.31
DEL_02987,ORD_02987,DRV_0143,6.58,25.0,74.9,29.82
DEL_02988,ORD_02988,DRV_0394,6.41,18.0,63.7,3.22
DEL_02989,ORD_02989,DRV_0266,6.82,18.0,80.5,51.32
DEL_02990,ORD_02990,DRV_0266,6.06,19.0,87.7,27.15
DEL_02991,ORD_02991,DRV_0037,1.95,19.0,49.5,14.81
DEL_02992,ORD_02992,DRV_0288,2.37,12.0,40.9,46.81
DEL_02993,ORD_02993,DRV_0292,4.09,17.0,64.4,30.55
DEL_02994,ORD_02994,DRV_0320,6.21,9.0,35.8,49.5
DEL_02995,ORD_02995,DRV_0473,7.28,33.0,63.5,13.28
DEL_02996,ORD_02996,DRV_0399,2.52,27.0,68.7,13.66
DEL_02997,ORD_02997,DRV_0073,3.84,26.0,66.5,21.93
DEL_02998,ORD_02998,DRV_0016,10.96,27.0,83.3,17.31
DEL_02999,ORD_02999,DRV_0361,12.15,20.0,80.1,34.07
DEL_03000,ORD_03000,DRV_0083,3.38,23.0,48.9,21.09
DEL_03001,ORD_03001,DRV_0174,8.22,14.0,73.5,27.55
DEL_03002,ORD_03002,DRV_0378,1.27,11.0,24.1,25.85
DEL_03003,ORD_03003,DRV_0428,3.45,38.0,64.6,21.81
DEL_03004,ORD_03004,DRV_0076,9.09,36.0,88.3,24.63
DEL_03005,ORD_03005,DRV_0291,10.35,30.0,97.9,42.65
DEL_03006,ORD_03006,DRV_0381,5.71,28.0,65.4,36.56
DEL_03007,ORD_03007,DRV_0051,0.74,38.0,65.2,32.99
DEL_03008,ORD_03008,DRV_0363,0.68,18.0,47.5,22.28
DEL_03009,ORD_03009,DRV_0186,5.42,27.0,73.5,25.92
DEL_03010,ORD_03010,DRV_0005,5.75,20.0,61.8,22.89
DEL_03011,ORD_03011,DRV_0422,14.5,25.0,114.1,26.12
DEL_03012,ORD_03012,DRV_0262,2.58,15.0,52.3,45.56
DEL_03013,ORD_03013,DRV_0179,1.7,37.0,48.3,32.29
DEL_03014,ORD_03014,DRV_0142,3.94,20.0,66.9,21.61
DEL_03015,ORD_03015,DRV_0432,3.24,34.0,53.7,11.16
DEL_03016,ORD_03016,DRV_0268,6.68,31.0,90.0,33.5
DEL_03017,ORD_03017,DRV_0114,7.43,35.0,92.7,65.81
DEL_03018,ORD_03018,DRV_0470,3.85,28.0,71.1,12.93
DEL_03019,ORD_03019,DRV_0493,7.2,20.0,65.1,10.08
DEL_03020,ORD_03020,DRV_0180,2.06,20.0,53.5,57.18
DEL_03021,ORD_03021,DRV_0489,5.18,25.0,54.9,10.76
DEL_03022,ORD_03022,DRV_0370,0.5,31.0,49.0,29.57
DEL_03023,ORD_03023,DRV_0068,2.54,16.0,40.3,17.63
DEL_03024,ORD_03024,DRV_0107,6.3,23.0,66.2,15.36
DEL_03025,ORD_03025,DRV_0059,11.8,17.0,82.6,48.48
DEL_03026,ORD_03026,DRV_0274,2.29,12.0,37.9,28.8
DEL_03027,ORD_03027,DRV_0437,5.27,31.0,59.2,36.71
DEL_03028,ORD_03028,DRV_0031,2.21,7.0,37.8,10.86
DEL_03029,ORD_03029,DRV_0035,3.31,22.0,30.1,36.57
DEL_03030,ORD_03030,DRV_0260,5.94,14.0,40.8,29.18
DEL_03031,ORD_03031,DRV_0009,1.9,9.0,55.6,23.25
DEL_03032,ORD_03032,DRV_0109,3.31,26.0,57.8,86.24
DEL_03033,ORD_03033,DRV_0143,4.89,39.0,83.5,40.19
DEL_03034,ORD_03034,DRV_0042,5.13,30.0,41.4,24.88
DEL_03035,ORD_03035,DRV_0187,4.55,17.0,48.8,53.27
DEL_03036,ORD_03036,DRV_0085,4.89,33.0,71.5,36.38
DEL_03037,ORD_03037,DRV_0352,2.65,21.0,64.1,19.01
DEL_03038,ORD_03038,DRV_0201,2.37,30.0,56.4,13.06
DEL_03039,ORD_03039,DRV_0368,1.95,20.0,33.0,51.89
DEL_03040,ORD_03040,DRV_0288,2.17,12.0,38.9,25.48
DEL_03041,ORD_03041,DRV_0336,2.03,23.0,56.2,36.16
DEL_03042,ORD_03042,DRV_0301,4.6,31.0,66.3,57.17
DEL_03043,ORD_03043,DRV_0261,2.21,16.0,35.5,1.88
DEL_03044,ORD_03044,DRV_0490,4.9,36.0,54.4,29.09
DEL_03045,ORD_03045,DRV_0159,3.9,41.0,65.7,52.93
DEL_03046,ORD_03046,DRV_0153,5.49,15.0,57.5,23.49
DEL_03047,ORD_03047,DRV_0184,4.39,26.0,61.7,9.95
DEL_03048,ORD_03048,DRV_0257,4.1,32.0,69.0,21.82
DEL_03049,ORD_03049,DRV_0317,7.97,13.0,62.6,58.19
DEL_03050,ORD_03050,DRV_0067,7.51,14.0,78.0,32.4
DEL_03051,ORD_03051,DRV_0213,5.24,21.0,65.4,45.4
DEL_03052,ORD_03052,DRV_0220,7.42,20.0,67.0,16.05
DEL_03053,ORD_03053,DRV_0323,2.18,27.0,51.0,12.11
DEL_03054,ORD_03054,DRV_0426,3.37,24.0,45.5,31.31
DEL_03055,ORD_03055,DRV_0352,3.45,18.0,48.5,17.68
DEL_03056,ORD_03056,DRV_0224,5.02,35.0,67.7,28.35
