order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,weather,traffic_condition,order_status,preparation_time_minutes
ORD_03050,CUST_0950,REST_001,2026-02-01 18:54:15,508.23,3,Rain,High,Delivered,14.0
ORD_03051,CUST_0144,REST_065,2026-06-17 21:07:40,194.21,4,Clear,Medium,Delivered,21.0
ORD_03052,CUST_0658,REST_062,2026-04-01 07:55:27,129.74,3,Clear,Medium,Delivered,20.0
ORD_03053,CUST_0391,REST_054,2026-04-05 05:55:58,193.32,3,Clear,Medium,Delivered,27.0
ORD_03054,CUST_0813,REST_060,2026-04-19 22:46:31,207.29,1,Rain,Low,Delivered,24.0
ORD_03055,CUST_0676,REST_046,2026-03-10 18:40:25,100.0,2,Clear,High,Delivered,18.0
ORD_03056,CUST_0169,REST_005,2026-04-20 05:18:48,189.43,4,Cloudy,High,Delivered,35.0
ORD_03057,CUST_0990,REST_022,2026-06-09 17:23:12,375.15,2,Clear,Low,Delivered,27.0
ORD_03058,CUST_0298,REST_090,2026-02-06 22:39:23,100.0,3,Heavy Rain,High,Delivered,35.0
ORD_03059,CUST_0233,REST_053,2026-01-14 16:08:16,285.61,6,Cloudy,Medium,Delivered,25.0
ORD_03060,CUST_0903,REST_070,2026-03-06 15:43:57,386.12,3,Cloudy,Medium,Delivered,13.0
ORD_03061,CUST_0271,REST_032,2026-05-08 05:39:58,133.18,2,Clear,Low,Delivered,20.0
ORD_03062,CUST_0060,REST_011,2026-01-30 20:17:49,460.26,4,Clear,Medium,Delivered,16.0
ORD_03063,CUST_0296,REST_010,2026-02-14 18:43:25,124.0,6,Clear,Medium,Delivered,28.0
ORD_03064,CUST_0467,REST_039,2026-05-08 14:55:37,231.04,4,Cloudy,Low,Delivered,25.0
ORD_03065,CUST_0235,REST_098,2026-06-30 14:16:26,153.13,1,Heavy Rain,Medium,Delivered,18.0
ORD_03066,CUST_0677,REST_031,2026-03-19 07:03:33,153.11,3,Clear,High,Delivered,31.0
ORD_03067,CUST_0706,REST_012,2026-01-30 04:58:37,129.09,3,Rain,Medium,Delivered,16.0
ORD_03068,CUST_0234,REST_080,2026-05-13 07:09:36,266.19,1,Clear,Medium,Delivered,26.0
ORD_03069,CUST_0368,REST_038,2026-02-11 09:21:08,289.12,2,Rain,Medium,Delivered,36.0
ORD_03070,CUST_0695,REST_067,2026-05-02 09:04:36,174.96,3,Clear,Low,Delivered,19.0
ORD_03071,CUST_0845,REST_066,2026-01-12 10:34:54,100.0,2,Clear,High,Delivered,27.0
ORD_03072,CUST_0232,REST_052,2026-04-08 18:50:54,226.27,4,Clear,High,Delivered,30.0
ORD_03073,CUST_0873,REST_005,2026-02-04 06:50:27,228.63,6,Cloudy,Medium,Delivered,35.0
ORD_03074,CUST_0491,REST_011,2026-05-13 18:54:34,160.9,6,Cloudy,Low,Delivered,22.0
ORD_03075,CUST_0619,REST_025,2026-02-18 00:45:56,506.22,6,Clear,Low,Delivered,30.0
ORD_03076,CUST_0503,REST_035,2026-04-04 20:21:47,100.0,5,Cloudy,Low,Delivered,25.0
ORD_03077,CUST_0890,REST_035,2026-06-18 00:03:44,100.0,1,Clear,Medium,Delivered,27.0
ORD_03078,CUST_0735,REST_022,2026-01-26 14:39:06,121.27,6,Clear,Low,Cancelled,20.0
ORD_03079,CUST_0592,REST_037,2026-06-14 13:56:58,267.93,3,Clear,Medium,Delivered,23.0
ORD_03080,CUST_0746,REST_086,2026-06-07 11:32:21,101.42,1,Cloudy,Medium,Delivered,42.0
ORD_03081,CUST_0381,REST_055,2026-04-13 23:26:14,105.69,4,Cloudy,Low,Cancelled,42.0
ORD_03082,CUST_0696,REST_075,2026-06-27 11:04:07,305.84,4,Cloudy,Medium,Delivered,9.0
ORD_03083,CUST_0428,REST_096,2026-02-02 03:00:14,233.78,4,Cloudy,Low,Delivered,25.0
ORD_03084,CUST_0697,REST_099,2026-01-22 05:20:01,223.05,4,Clear,High,Delivered,31.0
ORD_03085,CUST_0646,REST_095,2026-03-04 00:08:30,278.6,5,Rain,Medium,Delivered,31.0
ORD_03086,CUST_0732,REST_072,2026-06-28 17:33:02,143.47,2,Clear,Medium,Delivered,19.0
ORD_03087,CUST_0800,REST_064,2026-02-10 21:34:14,147.17,2,Cloudy,Low,Delivered,7.0
ORD_03088,CUST_0364,REST_020,2026-05-13 08:27:01,282.98,6,Clear,High,Delivered,16.0
ORD_03089,CUST_0202,REST_098,2026-01-29 23:20:40,100.0,5,Cloudy,Medium,Delivered,18.0
ORD_03090,CUST_0882,REST_004,2026-04-14 17:43:10,100.0,2,Cloudy,Medium,Delivered,14.0
ORD_03091,CUST_0146,REST_018,2026-06-29 13:30:15,142.84,4,Clear,Low,Delivered,38.0
ORD_03092,CUST_0836,REST_051,2026-06-16 05:05:33,302.47,2,Cloudy,Medium,Delivered,11.0
ORD_03093,CUST_0639,REST_068,2026-05-21 23:15:27,208.63,1,Clear,Low,Delivered,18.0
ORD_03094,CUST_0457,REST_020,2026-02-26 02:30:18,290.47,6,Clear,High,Delivered,15.0
ORD_03095,CUST_0135,REST_009,2026-05-25 08:18:53,100.0,2,Cloudy,High,Delivered,26.0
ORD_03096,CUST_0626,REST_080,2026-06-29 14:16:14,215.62,1,Rain,Medium,Delivered,30.0
ORD_03097,CUST_0264,REST_026,2026-01-09 17:18:43,259.73,3,Clear,High,Delivered,38.0
ORD_03098,CUST_0064,REST_025,2026-05-02 20:50:37,100.0,1,Clear,Low,Delivered,29.0
ORD_03099,CUST_0491,REST_068,2026-02-17 17:20:44,291.24,1,Cloudy,Low,Cancelled,18.0
ORD_03100,CUST_0647,REST_041,2026-05-25 05:50:00,170.49,4,Cloudy,Low,Delivered,30.0
ORD_03101,CUST_0041,REST_059,2026-04-02 03:45:04,981.65,4,Clear,Low,Delivered,39.0
ORD_03102,CUST_0296,REST_045,2026-03-17 21:01:46,100.0,6,Rain,High,Delivered,34.0
ORD_03103,CUST_0003,REST_041,2026-01-29 23:33:57,384.91,4,Cloudy,Low,Delivered,34.0
ORD_03104,CUST_0913,REST_038,2026-01-31 04:57:35,145.94,1,Clear,High,Delivered,34.0
ORD_03105,CUST_0706,REST_019,2026-04-20 12:26:47,100.0,5,Clear,High,Delivered,25.0
ORD_03106,CUST_0975,REST_014,2026-05-07 14:47:22,135.66,4,Clear,Medium,Delivered,31.0
ORD_03107,CUST_0110,REST_021,2026-04-05 11:16:10,211.16,4,Cloudy,Low,Delivered,25.0
ORD_03108,CUST_0221,REST_015,2026-06-25 05:54:59,320.73,1,Clear,Low,Delivered,33.0
ORD_03109,CUST_0370,REST_003,2026-04-01 05:13:53,467.35,3,Heavy Rain,Low,Delivered,17.0
ORD_03110,CUST_0368,REST_037,2026-01-30 03:24:10,396.25,3,Clear,Medium,Delivered,22.0
ORD_03111,CUST_0436,REST_046,2026-05-12 03:56:01,106.6,2,Cloudy,Medium,Delivered,20.0
ORD_03112,CUST_0918,REST_016,2026-02-02 06:04:15,337.51,6,Clear,Medium,Delivered,30.0
ORD_03113,CUST_0004,REST_014,2026-06-29 00:07:21,224.8,3,Rain,High,Delivered,30.0
ORD_03114,CUST_0244,REST_009,2026-04-22 00:34:56,126.47,4,Rain,Medium,Delivered,24.0
ORD_03115,CUST_0902,REST_007,2026-04-11 05:46:07,161.33,5,Clear,Low,Delivered,20.0
ORD_03116,CUST_0166,REST_014,2026-05-12 09:59:16,122.68,2,Rain,High,Delivered,32.0
ORD_03117,CUST_0026,REST_006,2026-05-25 20:21:03,185.01,6,Clear,Medium,Delivered,18.0
ORD_03118,CUST_0395,REST_085,2026-01-25 20:50:52,121.35,5,Cloudy,Low,Delivered,14.0
ORD_03119,CUST_0474,REST_015,2026-02-28 09:17:41,102.99,5,Rain,High,Delivered,34.0
ORD_03120,CUST_0017,REST_052,2026-03-06 18:26:43,235.93,4,Cloudy,High,Delivered,29.0
ORD_03121,CUST_0728,REST_072,2026-04-06 04:06:59,256.16,1,Rain,High,Delivered,22.0
ORD_03122,CUST_0092,REST_034,2026-05-23 00:24:52,163.5,1,Rain,Low,Delivered,22.0
ORD_03123,CUST_0483,REST_001,2026-02-21 03:19:09,384.6,1,Heavy Rain,Medium,Delivered,17.0
ORD_03124,CUST_0543,REST_096,2026-05-10 12:32:31,157.08,3,Clear,Low,Delivered,35.0
ORD_03125,CUST_0205,REST_069,2026-04-19 14:11:42,153.47,1,Clear,High,Delivered,30.0
ORD_03126,CUST_0502,REST_094,2026-01-21 10:59:48,260.67,6,Cloudy,Low,Cancelled,22.0
ORD_03127,CUST_0931,REST_086,2026-05-28 17:51:11,168.54,4,Cloudy,Low,Delivered,35.0
ORD_03128,CUST_0400,REST_020,2026-04-10 12:44:29,189.93,3,Cloudy,High,Delivered,22.0
ORD_03129,CUST_0207,REST_080,2026-02-04 00:14:53,100.0,6,Clear,High,Delivered,29.0
ORD_03130,CUST_0619,REST_007,2026-04-29 11:06:21,182.95,1,Rain,Medium,Delivered,21.0
ORD_03131,CUST_0146,REST_007,2026-02-21 21:34:05,100.0,6,Heavy Rain,Low,Delivered,16.0
ORD_03132,CUST_0879,REST_050,2026-04-10 16:29:44,100.0,5,Clear,Medium,Delivered,21.0
ORD_03133,CUST_0101,REST_002,2026-01-19 23:08:07,100.0,4,Clear,High,Delivered,38.0
ORD_03134,CUST_0880,REST_047,2026-06-24 13:38:32,102.16,4,Clear,Medium,Delivered,29.0
ORD_03135,CUST_0830,REST_014,2026-03-27 19:32:12,134.04,6,Clear,Low,Delivered,32.0
ORD_03136,CUST_0880,REST_031,2026-06-19 03:38:26,138.72,2,Cloudy,Low,Cancelled,30.0
ORD_03137,CUST_0241,REST_050,2026-01-11 03:57:49,261.22,4,Rain,High,Delivered,26.0
ORD_03138,CUST_0923,REST_061,2026-01-01 13:41:54,204.86,5,Clear,Medium,Delivered,32.0
ORD_03139,CUST_0759,REST_041,2026-06-07 10:09:20,100.0,4,Cloudy,Medium,Delivered,39.0
ORD_03140,CUST_0163,REST_014,2026-03-09 05:38:53,189.77,2,Cloudy,Medium,Delivered,26.0
ORD_03141,CUST_0884,REST_005,2026-06-05 20:46:33,215.95,4,Clear,Medium,Delivered,35.0
ORD_03142,CUST_0173,REST_075,2026-04-28 18:53:32,151.3,4,Cloudy,High,Delivered,14.0
ORD_03143,CUST_0502,REST_005,2026-05-18 07:40:37,175.3,2,Cloudy,Medium,Delivered,36.0
ORD_03144,CUST_0547,REST_064,2026-06-12 19:53:39,201.27,4,Rain,Medium,Delivered,11.0
ORD_03145,CUST_0284,REST_029,2026-05-16 15:14:18,276.04,6,Clear,Low,Delivered,29.0
ORD_03146,CUST_0359,REST_075,2026-03-29 04:30:06,100.0,3,Cloudy,Low,Delivered,16.0
ORD_03147,CUST_0381,REST_005,2026-06-23 06:28:45,158.48,6,Clear,High,Delivered,35.0
ORD_03148,CUST_0870,REST_096,2026-01-17 13:11:51,415.54,4,Clear,High,Delivered,25.0
ORD_03149,CUST_0905,REST_036,2026-01-04 19:21:37,395.11,1,Clear,Medium,Delivered,15.0
ORD_03150,CUST_0972,REST_079,2026-01-28 17:08:58,289.46,1,Clear,Low,Delivered,32.0
ORD_03151,CUST_0911,REST_019,2026-05-16 00:38:57,243.53,3,Clear,Low,Delivered,18.0
ORD_03152,CUST_0533,REST_064,2026-01-05 06:20:06,450.36,4,Clear,High,Delivered,16.0
ORD_03153,CUST_0820,REST_022,2026-05-17 10:36:44,520.51,5,Cloudy,Low,Delivered,22.0
ORD_03154,CUST_0163,REST_034,2026-05-12 14:53:18,168.85,4,Cloudy,High,Delivered,13.0
ORD_03155,CUST_0609,REST_056,2026-01-29 10:47:00,106.36,1,Clear,Low,Delivered,35.0
ORD_03156,CUST_0307,REST_017,2026-01-19 08:40:44,156.23,2,Clear,High,Delivered,14.0
ORD_03157,CUST_0339,REST_076,2026-03-14 14:55:28,995.44,3,Cloudy,High,Delivered,20.0
ORD_03158,CUST_0055,REST_089,2026-02-13 16:22:30,100.0,2,Clear,Low,Cancelled,25.0
ORD_03159,CUST_0983,REST_056,2026-02-28 18:11:43,139.94,5,Clear,High,Delivered,31.0
ORD_03160,CUST_0333,REST_017,2026-03-24 03:50:30,100.0,4,Cloudy,Low,Delivered,18.0
ORD_03161,CUST_0127,REST_074,2026-05-02 13:39:53,194.15,5,Clear,Low,Delivered,6.0
ORD_03162,CUST_0940,REST_092,2026-02-13 14:13:57,100.0,2,Clear,Medium,Delivered,28.0
ORD_03163,CUST_0705,REST_082,2026-02-01 03:59:47,170.75,4,Clear,Medium,Delivered,34.0
ORD_03164,CUST_0243,REST_018,2026-01-13 23:52:11,100.0,6,Clear,Medium,Delivered,38.0
ORD_03165,CUST_0861,REST_045,2026-05-12 12:06:23,254.6,6,Heavy Rain,Medium,Delivered,34.0
ORD_03166,CUST_0600,REST_096,2026-02-27 04:16:12,355.06,5,Clear,Low,Delivered,25.0
ORD_03167,CUST_0848,REST_078,2026-06-24 14:46:47,146.76,6,Cloudy,Low,Delivered,32.0
ORD_03168,CUST_0409,REST_056,2026-04-01 04:16:27,168.29,6,Cloudy,Medium,Delivered,36.0
ORD_03169,CUST_0503,REST_080,2026-04-09 09:58:55,165.69,1,Clear,Medium,Delivered,30.0
ORD_03170,CUST_0727,REST_050,2026-03-17 11:22:18,200.24,6,Clear,Medium,Delivered,28.0
ORD_03171,CUST_0604,REST_058,2026-02-02 15:54:57,177.51,1,Rain,Medium,Delivered,19.0
ORD_03172,CUST_0303,REST_018,2026-06-02 04:17:37,276.57,3,Rain,High,Delivered,31.0
ORD_03173,CUST_0464,REST_080,2026-06-22 04:56:15,357.16,1,Clear,Medium,Delivered,26.0
ORD_03174,CUST_0235,REST_081,2026-01-31 05:45:05,115.85,1,Clear,Low,Delivered,20.0
ORD_03175,CUST_0696,REST_007,2026-05-20 10:03:30,152.91,2,Rain,Medium,Delivered,16.0
ORD_03176,CUST_0038,REST_076,2026-03-30 12:00:37,297.64,1,Clear,Medium,Delivered,19.0
ORD_03177,CUST_0139,REST_098,2026-01-09 09:44:32,100.0,1,Clear,Medium,Delivered,19.0
ORD_03178,CUST_0195,REST_010,2026-03-31 12:08:10,100.0,2,Clear,Medium,Delivered,34.0
ORD_03179,CUST_0527,REST_069,2026-03-09 00:18:57,205.3,1,Clear,Medium,Delivered,31.0
ORD_03180,CUST_0769,REST_085,2026-03-08 00:13:29,238.17,6,Clear,Low,Cancelled,21.0
ORD_03181,CUST_0647,REST_003,2026-01-27 16:35:42,121.84,1,Clear,Medium,Delivered,11.0
ORD_03182,CUST_0001,REST_083,2026-03-27 05:08:01,131.86,3,Cloudy,Low,Delivered,11.0
ORD_03183,CUST_0561,REST_044,2026-04-19 01:02:51,119.33,1,Cloudy,Medium,Delivered,20.0
ORD_03184,CUST_0096,REST_099,2026-01-02 14:47:28,112.53,1,Clear,Medium,Delivered,26.0
ORD_03185,CUST_0713,REST_070,2026-04-13 04:08:18,265.45,3,Clear,Medium,Delivered,15.0
ORD_03186,CUST_0413,REST_014,2026-01-18 13:56:31,100.0,2,Cloudy,Medium,Delivered,27.0
ORD_03187,CUST_0538,REST_004,2026-05-17 22:53:45,156.64,6,Clear,Low,Delivered,17.0
ORD_03188,CUST_0855,REST_018,2026-05-23 09:49:02,110.17,1,Clear,High,Cancelled,33.0
ORD_03189,CUST_0429,REST_093,2026-04-07 09:25:16,100.0,6,Clear,Medium,Delivered,20.0
ORD_03190,CUST_0235,REST_099,2026-02-23 00:30:24,292.54,5,Clear,Medium,Delivered,34.0
ORD_03191,CUST_0349,REST_052,2026-03-02 07:50:46,136.2,6,Rain,Low,Delivered,29.0
ORD_03192,CUST_0756,REST_038,2026-01-10 21:44:20,201.07,2,Cloudy,Low,Delivered,38.0
ORD_03193,CUST_0870,REST_080,2026-02-27 04:51:52,100.0,2,Clear,Medium,Cancelled,28.0
ORD_03194,CUST_0481,REST_020,2026-02-18 14:17:05,120.53,1,Cloudy,Medium,Delivered,18.0
ORD_03195,CUST_0839,REST_088,2026-02-27 17:08:32,274.75,3,Clear,Low,Delivered,29.0
ORD_03196,CUST_0396,REST_099,2026-02-06 03:39:04,752.2,2,Clear,Medium,Delivered,26.0
ORD_03197,CUST_0351,REST_044,2026-03-18 00:55:19,100.0,3,Clear,Medium,Cancelled,19.0
ORD_03198,CUST_0416,REST_051,2026-02-14 08:20:57,162.29,5,Cloudy,Medium,Delivered,20.0
ORD_03199,CUST_0886,REST_019,2026-04-01 23:32:21,227.41,3,Clear,Medium,Delivered,23.0
ORD_03200,CUST_0916,REST_068,2026-03-16 07:45:34,129.17,4,Clear,High,Delivered,24.0
ORD_03201,CUST_0887,REST_097,2026-02-02 07:18:28,289.23,3,Clear,Low,Delivered,9.0
ORD_03202,CUST_0051,REST_066,2026-01-04 15:31:51,112.54,2,Clear,Medium,Delivered,31.0
ORD_03203,CUST_0081,REST_013,2026-05-10 07:56:23,197.28,3,Cloudy,Low,Delivered,10.0
ORD_03204,CUST_0036,REST_062,2026-06-19 12:48:29,136.03,3,Rain,Medium,Delivered,17.0
ORD_03205,CUST_0067,REST_061,2026-02-17 06:52:52,354.49,4,Cloudy,Medium,Cancelled,32.0
ORD_03206,CUST_0641,REST_030,2026-02-16 09:18:03,124.96,4,Cloudy,Low,Delivered,19.0
ORD_03207,CUST_0882,REST_098,2026-06-09 22:19:50,149.38,1,Rain,Medium,Delivered,23.0
ORD_03208,CUST_0667,REST_030,2026-04-09 09:27:08,304.94,2,Clear,High,Delivered,26.0
ORD_03209,CUST_0757,REST_051,2026-03-31 13:58:36,102.98,1,Clear,Low,Cancelled,14.0
ORD_03210,CUST_0623,REST_088,2026-03-27 01:10:27,188.26,4,Clear,Medium,Delivered,30.0
ORD_03211,CUST_0680,REST_048,2026-06-07 04:55:13,100.0,3,Clear,High,Delivered,35.0
ORD_03212,CUST_0481,REST_033,2026-05-11 09:05:45,100.0,4,Clear,Medium,Cancelled,23.0
ORD_03213,CUST_0468,REST_074,2026-05-21 18:08:02,223.67,5,Clear,Medium,Delivered,14.0
ORD_03214,CUST_0142,REST_082,2026-04-20 21:32:59,105.12,3,Clear,High,Delivered,35.0
ORD_03215,CUST_0356,REST_019,2026-04-09 14:18:40,134.35,1,Cloudy,Low,Cancelled,18.0
ORD_03216,CUST_0709,REST_071,2026-01-21 17:42:50,237.74,3,Rain,Low,Delivered,29.0
ORD_03217,CUST_0471,REST_057,2026-03-15 06:15:06,131.82,5,Clear,High,Delivered,21.0
ORD_03218,CUST_0621,REST_019,2026-01-10 01:15:29,285.02,4,Clear,High,Delivered,20.0
ORD_03219,CUST_0888,REST_088,2026-04-18 21:29:48,204.1,2,Cloudy,Low,Delivered,35.0
ORD_03220,CUST_0591,REST_079,2026-06-07 22:47:44,230.36,6,Clear,Medium,Delivered,26.0
ORD_03221,CUST_0902,REST_041,2026-04-04 17:09:27,358.72,2,Clear,Medium,Delivered,39.0
ORD_03222,CUST_0673,REST_042,2026-04-28 10:59:43,216.13,2,Clear,High,Delivered,29.0
ORD_03223,CUST_0439,REST_087,2026-04-05 19:19:47,422.57,4,Cloudy,Medium,Delivered,11.0
ORD_03224,CUST_0531,REST_052,2026-03-21 09:19:46,299.22,2,Rain,High,Delivered,32.0
ORD_03225,CUST_0127,REST_004,2026-01-19 06:24:16,135.92,5,Cloudy,High,Delivered,11.0
ORD_03226,CUST_0205,REST_004,2026-04-01 20:03:45,369.16,4,Clear,High,Delivered,18.0
ORD_03227,CUST_0029,REST_005,2026-01-19 02:51:14,209.58,2,Clear,Medium,Delivered,38.0
ORD_03228,CUST_0445,REST_041,2026-06-15 16:05:54,145.9,6,Clear,Medium,Delivered,38.0
ORD_03229,CUST_0966,REST_087,2026-02-11 21:13:09,211.26,1,Rain,Low,Delivered,12.0
ORD_03230,CUST_0719,REST_061,2026-04-08 09:03:37,334.21,4,Cloudy,Medium,Cancelled,33.0
ORD_03231,CUST_0464,REST_075,2026-03-28 06:52:07,232.82,4,Clear,Medium,Delivered,13.0
ORD_03232,CUST_0280,REST_055,2026-06-27 12:01:57,493.89,3,Cloudy,Medium,Cancelled,37.0
ORD_03233,CUST_0151,REST_075,2026-01-08 05:16:01,329.51,2,Clear,Medium,Delivered,12.0
ORD_03234,CUST_0240,REST_013,2026-05-25 19:27:41,241.71,1,Heavy Rain,Medium,Delivered,18.0
ORD_03235,CUST_0266,REST_014,2026-01-30 16:22:07,103.1,6,Rain,High,Delivered,26.0
ORD_03236,CUST_0694,REST_060,2026-04-01 17:35:34,164.21,5,Clear,Medium,Delivered,20.0
ORD_03237,CUST_0105,REST_072,2026-05-26 13:41:04,188.56,4,Cloudy,Low,Delivered,19.0
ORD_03238,CUST_0937,REST_025,2026-04-15 00:33:26,265.91,5,Clear,Medium,Delivered,32.0
ORD_03239,CUST_0433,REST_082,2026-06-29 03:24:08,257.37,5,Clear,High,Delivered,31.0
ORD_03240,CUST_0913,REST_044,2026-05-16 14:53:24,198.99,5,Cloudy,High,Delivered,27.0
ORD_03241,CUST_0497,REST_082,2026-06-15 09:57:20,193.68,3,Cloudy,Low,Delivered,33.0
ORD_03242,CUST_0440,REST_010,2026-05-15 02:43:32,269.41,5,Clear,Medium,Delivered,33.0
ORD_03243,CUST_0748,REST_071,2026-04-11 09:28:26,113.04,2,Cloudy,High,Delivered,27.0
ORD_03244,CUST_0685,REST_050,2026-02-26 04:02:56,460.6,2,Cloudy,Low,Delivered,29.0
ORD_03245,CUST_0158,REST_044,2026-02-09 23:21:45,100.0,1,Clear,Low,Delivered,24.0
ORD_03246,CUST_0172,REST_014,2026-03-08 19:11:26,403.62,1,Clear,Low,Delivered,32.0
ORD_03247,CUST_0494,REST_015,2026-05-21 20:49:47,176.82,6,Cloudy,Medium,Delivered,34.0
ORD_03248,CUST_0970,REST_016,2026-01-29 11:08:08,314.64,5,Clear,Medium,Delivered,25.0
ORD_03249,CUST_0311,REST_002,2026-03-16 15:35:20,221.43,5,Rain,Low,Delivered,36.0
ORD_03250,CUST_0403,REST_030,2026-01-23 11:40:49,219.27,3,Clear,Medium,Delivered,26.0
ORD_03251,CUST_0669,REST_030,2026-01-14 07:15:02,245.88,5,Clear,Low,Delivered,19.0
ORD_03252,CUST_0770,REST_082,2026-03-15 20:24:15,282.87,5,Clear,Medium,Delivered,32.0
ORD_03253,CUST_0676,REST_031,2026-01-29 16:28:11,151.28,5,Cloudy,Medium,Delivered,27.0
ORD_03254,CUST_0659,REST_077,2026-01-12 22:13:32,320.26,4,Cloudy,Medium,Delivered,14.0
ORD_03255,CUST_0903,REST_020,2026-01-02 22:49:21,100.0,4,Clear,Low,Delivered,21.0
ORD_03256,CUST_0666,REST_049,2026-02-09 07:34:19,180.74,3,Clear,Medium,Cancelled,30.0
ORD_03257,CUST_0463,REST_035,2026-06-12 01:12:19,287.09,3,Rain,Medium,Delivered,28.0
ORD_03258,CUST_0367,REST_023,2026-06-18 20:35:01,313.33,2,Clear,Medium,Delivered,34.0
ORD_03259,CUST_0550,REST_097,2026-04-30 13:56:29,233.56,3,Clear,Medium,Delivered,12.0
ORD_03260,CUST_0643,REST_099,2026-02-24 22:34:25,146.0,6,Clear,Medium,Delivered,27.0
ORD_03261,CUST_0870,REST_100,2026-02-24 22:54:25,296.84,2,Clear,Low,Delivered,30.0
ORD_03262,CUST_0255,REST_061,2026-01-07 18:41:38,125.44,5,Clear,Low,Cancelled,39.0
ORD_03263,CUST_0208,REST_084,2026-05-26 13:30:12,474.98,3,Clear,Low,Delivered,18.0
ORD_03264,CUST_0450,REST_055,2026-02-23 06:06:39,173.02,6,Clear,Medium,Delivered,40.0
ORD_03265,CUST_0095,REST_067,2026-02-22 15:43:49,100.0,3,Rain,Medium,Delivered,12.0
ORD_03266,CUST_0860,REST_008,2026-03-15 08:12:46,100.0,3,Clear,High,Delivered,31.0
ORD_03267,CUST_0839,REST_040,2026-02-13 10:37:02,185.68,2,Rain,Medium,Delivered,33.0
ORD_03268,CUST_0478,REST_059,2026-05-28 20:31:07,195.76,2,Cloudy,High,Delivered,33.0
ORD_03269,CUST_0683,REST_032,2026-03-07 00:29:49,535.56,1,Clear,Medium,Delivered,22.0
ORD_03270,CUST_0762,REST_093,2026-04-23 13:28:40,102.39,2,Cloudy,Medium,Delivered,17.0
ORD_03271,CUST_0190,REST_007,2026-04-20 13:36:57,185.25,2,Clear,High,Delivered,24.0
ORD_03272,CUST_0711,REST_002,2026-06-01 01:45:02,101.22,4,Clear,Low,Cancelled,33.0
ORD_03273,CUST_0484,REST_085,2026-03-12 02:00:45,138.25,3,Rain,Medium,Delivered,13.0
ORD_03274,CUST_0733,REST_006,2026-03-01 16:27:08,457.69,2,Cloudy,Low,Delivered,18.0
ORD_03275,CUST_0536,REST_092,2026-04-06 21:52:52,100.0,3,Rain,High,Delivered,22.0
ORD_03276,CUST_0756,REST_036,2026-04-28 11:47:59,250.35,3,Rain,Medium,Delivered,14.0
ORD_03277,CUST_0423,REST_032,2026-05-10 01:28:10,225.0,4,Clear,Low,Delivered,22.0
ORD_03278,CUST_0836,REST_045,2026-01-29 02:36:21,178.88,3,Clear,Medium,Delivered,41.0
ORD_03279,CUST_0640,REST_042,2026-04-18 11:12:41,241.22,6,Clear,Low,Delivered,33.0
ORD_03280,CUST_0605,REST_053,2026-06-24 08:42:35,100.0,2,Rain,High,Delivered,26.0
ORD_03281,CUST_0812,REST_009,2026-02-23 12:06:31,450.78,3,Rain,Medium,Delivered,17.0
ORD_03282,CUST_0133,REST_075,2026-04-22 14:14:07,522.52,1,Cloudy,Medium,Delivered,12.0
ORD_03283,CUST_0055,REST_087,2026-03-13 01:49:54,186.03,1,Clear,Medium,Delivered,9.0
ORD_03284,CUST_0989,REST_075,2026-06-28 18:17:37,687.26,4,Clear,High,Delivered,14.0
ORD_03285,CUST_0510,REST_049,2026-01-01 06:30:39,145.55,6,Rain,High,Delivered,32.0
ORD_03286,CUST_0670,REST_002,2026-04-24 08:52:34,225.93,2,Rain,High,Delivered,39.0
ORD_03287,CUST_0541,REST_067,2026-05-07 01:01:17,398.43,4,Clear,High,Delivered,16.0
ORD_03288,CUST_0410,REST_011,2026-04-15 05:34:32,140.83,1,Clear,Low,Delivered,20.0
ORD_03289,CUST_0211,REST_050,2026-06-04 04:09:51,100.0,6,Clear,High,Delivered,20.0
ORD_03290,CUST_0666,REST_035,2026-06-18 06:03:10,100.0,2,Clear,Medium,Delivered,31.0
ORD_03291,CUST_0293,REST_015,2026-01-18 04:58:29,563.1,3,Rain,High,Delivered,26.0
ORD_03292,CUST_0987,REST_075,2026-02-22 15:33:13,135.51,2,Clear,Medium,Delivered,9.0
ORD_03293,CUST_0734,REST_031,2026-02-28 22:54:19,163.67,5,Cloudy,Low,Delivered,29.0
ORD_03294,CUST_0115,REST_092,2026-02-28 14:43:15,100.0,2,Clear,Medium,Delivered,20.0
ORD_03295,CUST_0949,REST_062,2026-01-03 19:52:41,305.39,3,Clear,Low,Delivered,16.0
ORD_03296,CUST_0670,REST_028,2026-06-04 03:40:34,117.94,5,Clear,Medium,Delivered,29.0
ORD_03297,CUST_0259,REST_096,2026-01-18 03:56:28,138.35,6,Rain,Medium,Delivered,35.0
ORD_03298,CUST_0763,REST_025,2026-03-22 16:13:05,213.73,4,Cloudy,Low,Delivered,28.0
ORD_03299,CUST_0122,REST_084,2026-01-11 11:40:30,100.97,6,Clear,High,Cancelled,23.0
ORD_03300,CUST_0299,REST_092,2026-05-10 10:23:27,164.31,2,Clear,High,Delivered,19.0
ORD_03301,CUST_0775,REST_025,2026-06-30 18:27:41,391.98,4,Clear,High,Delivered,30.0
ORD_03302,CUST_0381,REST_075,2026-02-28 15:58:27,229.42,2,Clear,High,Delivered,9.0
